id,user_id,movie_id,score
22959,422,166,7.0
22960,303,32,10.0
22961,457,170,8.0
22962,47,14,8.0
22963,902,43,9.0
22964,970,112,7.0
22965,512,164,7.0
22966,43,25,8.0
22967,735,45,7.0
22968,894,108,9.0
22969,610,21,7.0
22970,377,82,8.0
22971,5,120,6.0
22972,365,166,9.0
22973,385,138,8.0
22974,239,165,8.0
22975,243,146,6.0
22976,823,80,9.0
22977,466,55,8.0
22978,588,114,7.0
22979,233,138,7.0
22980,563,161,7.0
22981,813,18,7.0
22982,69,79,6.0
22983,185,129,6.0
22984,965,55,9.0
22985,253,32,9.0
22986,123,18,8.0
22987,857,167,8.0
22988,854,64,6.0
22989,985,138,5.0
22990,951,152,7.0
22991,571,85,9.0
22992,38,125,7.0
22993,956,81,9.0
22994,670,25,6.0
22995,552,112,8.0
22996,48,165,9.0
22997,257,120,6.0
22998,236,46,8.0
22999,352,45,7.0
23000,235,98,9.0
23001,303,141,7.0
23002,721,103,8.0
23003,250,80,7.0
23004,2,86,7.0
23005,11,37,8.0
23006,947,128,7.0
23007,38,168,8.0
23008,96,45,6.0
23009,384,138,9.0
23010,974,147,8.0
23011,737,64,8.0
23012,845,146,7.0
23013,102,79,8.0
23014,165,120,7.0
23015,117,96,8.0
23016,373,29,8.0
23017,805,14,7.0
23018,955,146,9.0
23019,72,153,8.0
23020,749,79,8.0
23021,848,164,8.0
23022,342,50,7.0
23023,730,84,7.0
23024,887,138,9.0
23025,221,88,8.0
23026,755,165,8.0
23027,749,153,9.0
23028,692,112,8.0
23029,735,77,8.0
23030,364,164,10.0
23031,129,79,8.0
23032,609,97,8.0
23033,276,7,8.0
23034,96,118,7.0
23035,578,55,8.0
23036,966,20,7.0
23037,882,111,7.0
23038,488,79,10.0
23039,426,10,4.0
23040,959,84,7.0
23041,652,178,8.0
23042,402,77,8.0
23043,857,166,9.0
23044,963,63,8.0
23045,766,7,6.0
23046,235,177,7.0
23047,580,53,9.0
23048,212,112,9.0
23049,282,114,10.0
23050,506,153,8.0
23051,690,13,6.0
23052,269,46,8.0
23053,396,80,8.0
23054,864,88,7.0
23055,32,80,9.0
23056,508,114,10.0
23057,21,68,8.0
23058,492,178,8.0
23059,646,137,5.0
23060,625,129,5.0
23061,321,80,8.0
23062,79,28,7.0
23063,883,125,9.0
23064,884,138,8.0
23065,183,107,4.0
23066,99,46,8.0
23067,938,165,8.0
23068,265,89,6.0
23069,774,138,8.0
23070,19,26,8.0
23071,521,138,6.0
23072,125,77,9.0
23073,327,18,9.0
23074,109,38,8.0
23075,43,164,6.0
23076,977,77,7.0
23077,428,96,8.0
23078,298,7,8.0
23079,611,20,5.0
23080,219,42,8.0
23081,542,18,8.0
23082,300,136,7.0
23083,795,112,8.0
23084,337,112,8.0
23085,458,18,8.0
23086,117,172,8.0
23087,68,43,8.0
23088,71,97,7.0
23089,778,135,7.0
23090,209,111,7.0
23091,552,10,7.0
23092,681,12,10.0
23093,583,50,8.0
23094,259,45,7.0
23095,579,80,6.0
23096,160,112,10.0
23097,107,43,8.0
23098,301,50,6.0
23099,661,81,8.0
23100,247,140,7.0
23101,481,141,7.0
23102,682,45,6.0
23103,667,18,7.0
23104,127,167,9.0
23105,794,32,8.0
23106,16,177,9.0
23107,809,8,7.0
23108,597,138,8.0
23109,452,131,7.0
23110,475,2,7.0
23111,924,120,7.0
23112,701,79,6.0
23113,254,53,8.0
23114,559,169,7.0
23115,650,164,8.0
23116,176,139,9.0
23117,840,41,6.0
23118,556,78,7.0
23119,366,177,7.0
23120,338,164,8.0
23121,512,80,8.0
23122,86,80,8.0
23123,299,164,8.0
23124,896,111,8.0
23125,305,140,8.0
23126,194,128,10.0
23127,523,5,7.0
23128,705,111,7.0
23129,564,153,6.0
23130,23,44,7.0
23131,693,45,7.0
23132,218,28,6.0
23133,839,138,9.0
23134,749,77,7.0
23135,892,20,6.0
23136,259,177,7.0
23137,1,91,1
23138,576,177,6.0
23139,709,20,7.0
23140,247,84,8.0
23141,671,26,6.0
23142,341,107,6.0
23143,377,133,6.0
23144,663,39,8.0
23145,396,114,9.0
23146,692,65,6.0
23147,368,56,7.0
23148,368,55,9.0
23149,562,111,6.0
23150,365,138,9.0
23151,435,86,8.0
23152,547,158,8.0
23153,24,169,8.0
23154,413,2,8.0
23155,355,97,10.0
23156,843,26,6.0
23157,930,138,9.0
23158,82,139,7.0
23159,760,80,8.0
23160,461,165,8.0
23161,310,26,5.0
23162,32,46,10.0
23163,531,20,6.0
23164,283,25,7.0
23165,949,119,8.0
23166,291,2,6.0
23167,333,68,7.0
23168,546,172,8.0
23169,787,80,8.0
23170,200,166,8.0
23171,910,177,8.0
23172,839,154,6.0
23173,971,84,7.0
23174,8,78,7.0
23175,13,105,6.0
23176,510,50,8.0
23177,779,165,8.0
23178,328,140,8.0
23179,554,45,8.0
23180,92,43,7.0
23181,453,93,9.0
23182,543,165,7.0
23183,883,137,6.0
23184,814,43,7.0
23185,578,46,7.0
23186,442,18,8.0
23187,698,26,6.0
23188,918,5,7.0
23189,661,42,7.0
23190,525,25,6.0
23191,923,26,7.0
23192,269,164,6.0
23193,564,141,5.0
23194,497,32,10.0
23195,194,80,9.0
23196,932,172,9.0
23197,530,124,5.0
23198,978,157,6.0
23199,980,80,6.0
23200,777,49,7.0
23201,292,29,7.0
23202,483,164,10.0
23203,98,77,9.0
23204,445,46,8.0
23205,385,166,9.0
23206,846,78,8.0
23207,970,146,8.0
23208,981,42,7.0
23209,824,25,6.0
23210,297,165,8.0
23211,69,55,8.0
23212,798,166,7.0
23213,264,32,8.0
23214,465,178,8.0
23215,497,41,8.0
23216,612,165,7.0
23217,207,170,4.0
23218,243,66,8.0
23219,442,170,8.0
23220,477,127,9.0
23221,127,43,7.0
23222,89,163,7.0
23223,654,89,6.0
23224,574,166,7.0
23225,411,164,8.0
23226,100,77,8.0
23227,479,82,7.0
23228,578,125,6.0
23229,909,112,8.0
23230,474,163,8.0
23231,518,169,6.0
23232,521,45,10.0
23233,109,127,8.0
23234,749,141,7.0
23235,121,25,7.0
23236,466,26,7.0
23237,350,2,9.0
23238,452,30,6.0
23239,173,5,9.0
23240,538,147,7.0
23241,92,14,7.0
23242,603,135,8.0
23243,748,60,8.0
23244,168,26,8.0
23245,135,45,9.0
23246,624,24,4.0
23247,371,11,7.0
23248,696,117,7.0
23249,644,79,8.0
23250,575,158,10.0
23251,46,135,7.0
23252,234,166,9.0
23253,792,119,8.0
23254,854,45,8.0
23255,988,139,4.0
23256,313,42,5.0
23257,941,166,6.0
23258,326,103,7.0
23259,805,32,7.0
23260,829,164,6.0
23261,824,149,7.0
23262,953,77,8.0
23263,524,164,7.0
23264,446,54,8.0
23265,542,119,9.0
23266,691,11,6.0
23267,911,128,8.0
23268,205,169,8.0
23269,176,2,6.0
23270,62,80,9.0
23271,7,165,7.0
23272,908,178,8.0
23273,548,146,6.0
23274,205,55,8.0
23275,623,32,9.0
23276,694,11,10.0
23277,925,3,6.0
23278,455,114,9.0
23279,774,172,7.0
23280,527,119,7.0
23281,992,79,9.0
23282,342,135,7.0
23283,540,18,9.0
23284,494,42,7.0
23285,67,66,9.0
23286,241,108,7.0
23287,165,4,8.0
23288,187,98,8.0
23289,131,141,6.0
23290,619,153,7.0
23291,765,80,7.0
23292,399,141,6.0
23293,998,161,7.0
23294,836,55,8.0
23295,30,55,8.0
23296,116,120,10.0
23297,9,119,7.0
23298,608,10,7.0
23299,40,45,7.0
23300,229,164,9.0
23301,614,78,7.0
23302,518,172,9.0
23303,679,54,9.0
23304,250,97,7.0
23305,806,18,9.0
23306,829,146,7.0
23307,766,128,7.0
23308,748,172,9.0
23309,792,11,6.0
23310,291,42,7.0
23311,137,42,6.0
23312,270,92,7.0
23313,295,141,9.0
23314,127,164,9.0
23315,154,25,6.0
23316,125,65,7.0
23317,883,165,7.0
23318,307,112,9.0
23319,581,178,8.0
23320,505,166,8.0
23321,621,87,7.0
23322,256,177,6.0
23323,965,49,7.0
23324,832,129,7.0
23325,125,29,7.0
23326,972,138,7.0
23327,541,11,7.0
23328,958,138,8.0
23329,631,79,9.0
23330,496,18,8.0
23331,217,79,7.0
23332,557,50,7.0
23333,812,146,9.0
23334,82,167,7.0
23335,528,147,9.0
23336,517,18,7.0
23337,37,138,8.0
23338,97,81,7.0
23339,748,78,8.0
23340,246,172,7.0
23341,660,111,6.0
23342,696,146,8.0
23343,574,60,6.0
23344,584,97,9.0
23345,313,11,7.0
23346,75,27,7.0
23347,131,131,8.0
23348,473,80,7.0
23349,614,40,8.0
23350,845,70,8.0
23351,531,147,6.0
23352,252,53,9.0
23353,61,114,9.0
23354,458,80,9.0
23355,321,131,7.0
23356,708,55,7.0
23357,621,54,7.0
23358,542,135,8.0
23359,502,83,6.0
23360,226,85,8.0
23361,353,60,6.0
23362,614,167,7.0
23363,411,79,7.0
23364,879,114,10.0
23365,460,79,8.0
23366,881,80,8.0
23367,146,177,9.0
23368,633,129,6.0
23369,702,25,5.0
23370,436,42,7.0
23371,647,138,9.0
23372,935,3,7.0
23373,228,79,6.0
23374,667,32,8.0
23375,774,24,6.0
23376,678,37,8.0
23377,173,165,9.0
23378,81,32,9.0
23379,305,79,7.0
23380,454,165,7.0
23381,751,108,7.0
23382,829,3,7.0
23383,824,172,10.0
23384,461,170,8.0
23385,694,168,7.0
23386,40,128,7.0
23387,801,138,8.0
23388,666,45,7.0
23389,814,167,8.0
23390,951,49,6.0
23391,660,164,7.0
23392,446,79,9.0
23393,260,97,9.0
23394,111,32,8.0
23395,902,80,9.0
23396,10,55,8.0
23397,195,5,8.0
23398,227,168,6.0
23399,56,111,7.0
23400,610,84,9.0
23401,602,42,8.0
23402,267,138,9.0
23403,421,142,6.0
23404,545,32,7.0
23405,996,26,8.0
23406,787,138,8.0
23407,251,133,6.0
23408,363,77,9.0
23409,430,3,8.0
23410,838,133,7.0
23411,566,135,8.0
23412,256,110,8.0
23413,61,125,9.0
23414,664,167,9.0
23415,716,177,7.0
23416,909,52,6.0
23417,92,2,6.0
23418,150,166,8.0
23419,203,80,7.0
23420,843,19,7.0
23421,597,139,7.0
23422,307,120,5.0
23423,408,45,7.0
23424,271,77,6.0
23425,41,166,7.0
23426,178,166,7.0
23427,259,14,9.0
23428,953,30,4.0
23429,367,22,6.0
23430,586,7,7.0
23431,594,22,6.0
23432,13,79,9.0
23433,571,138,7.0
23434,895,154,7.0
23435,264,139,7.0
23436,586,110,6.0
23437,220,119,6.0
23438,782,10,7.0
23439,41,120,5.0
23440,145,43,8.0
23441,291,172,7.0
23442,286,138,9.0
23443,812,147,7.0
23444,45,46,6.0
23445,69,119,8.0
23446,117,165,6.0
23447,376,131,7.0
23448,963,171,4.0
23449,906,20,8.0
23450,955,120,7.0
23451,80,79,6.0
23452,608,125,8.0
23453,667,163,7.0
23454,819,43,9.0
23455,704,43,10.0
23456,402,128,7.0
23457,818,97,7.0
23458,597,166,8.0
23459,772,164,8.0
23460,262,15,6.0
23461,392,177,6.0
23462,164,66,9.0
23463,561,138,9.0
23464,144,105,8.0
23465,331,170,9.0
23466,213,114,8.0
23467,469,86,6.0
23468,713,55,9.0
23469,853,45,6.0
23470,934,178,7.0
23471,302,20,7.0
23472,751,43,8.0
23473,221,164,9.0
23474,985,32,9.0
23475,194,138,9.0
23476,755,127,5.0
23477,879,145,9.0
23478,729,120,7.0
23479,96,165,8.0
23480,539,138,7.0
23481,369,18,8.0
23482,887,32,8.0
23483,987,154,7.0
23484,404,128,9.0
23485,515,119,8.0
23486,66,164,10.0
23487,836,158,9.0
23488,875,66,8.0
23489,177,24,8.0
23490,33,32,7.0
23491,550,65,5.0
23492,249,12,8.0
23493,439,5,8.0
23494,49,39,7.0
23495,394,39,6.0
23496,36,125,7.0
23497,15,177,7.0
23498,274,32,8.0
23499,184,14,8.0
23500,512,18,7.0
23501,429,78,6.0
23502,623,146,8.0
23503,108,42,6.0
23504,101,139,5.0
23505,728,97,5.0
23506,925,134,6.0
23507,416,172,9.0
23508,299,112,8.0
23509,256,80,7.0
23510,945,45,7.0
23511,596,111,6.0
23512,130,72,6.0
23513,323,97,7.0
23514,991,39,9.0
23515,123,78,9.0
23516,23,170,7.0
23517,487,165,8.0
23518,46,96,7.0
23519,701,18,7.0
23520,278,32,7.0
23521,506,32,6.0
23522,804,77,6.0
23523,413,39,7.0
23524,184,46,7.0
23525,454,43,7.0
23526,384,119,8.0
23527,430,63,6.0
23528,476,165,9.0
23529,44,165,10.0
23530,882,81,6.0
23531,951,172,8.0
23532,165,151,5.0
23533,95,55,7.0
23534,836,114,9.0
23535,686,79,9.0
23536,438,80,9.0
23537,784,164,8.0
23538,220,164,7.0
23539,944,24,7.0
23540,27,110,6.0
23541,272,28,8.0
23542,542,172,7.0
23543,621,5,9.0
23544,432,174,5.0
23545,962,98,7.0
23546,123,54,8.0
23547,41,111,6.0
23548,440,108,6.0
23549,488,178,8.0
23550,656,177,8.0
23551,554,24,7.0
23552,235,138,9.0
23553,222,80,8.0
23554,594,24,7.0
23555,956,168,7.0
23556,412,135,7.0
23557,785,110,9.0
23558,119,150,6.0
23559,613,88,8.0
23560,621,25,7.0
23561,122,178,7.0
23562,996,128,8.0
23563,134,43,9.0
23564,260,53,10.0
23565,372,138,10.0
23566,906,172,8.0
23567,837,97,7.0
23568,184,20,6.0
23569,460,43,9.0
23570,106,12,7.0
23571,251,11,10.0
23572,802,54,8.0
23573,438,20,7.0
23574,818,144,7.0
23575,851,131,6.0
23576,997,177,10.0
23577,62,78,8.0
23578,770,129,7.0
23579,126,55,8.0
23580,81,18,7.0
23581,520,38,8.0
23582,144,139,5.0
23583,967,84,6.0
23584,749,152,7.0
23585,93,80,7.0
23586,921,48,5.0
23587,767,89,8.0
23588,545,91,7.0
23589,258,1,5.0
23590,274,54,8.0
23591,782,24,7.0
23592,434,43,8.0
23593,101,43,8.0
23594,862,97,9.0
23595,134,78,7.0
23596,389,153,8.0
23597,809,43,9.0
23598,377,53,7.0
23599,29,177,7.0
23600,884,165,10.0
23601,151,27,7.0
23602,708,88,7.0
23603,411,135,6.0
23604,168,43,7.0
23605,382,146,7.0
23606,40,38,8.0
23607,262,164,9.0
23608,423,45,8.0
23609,964,79,8.0
23610,230,135,9.0
23611,585,82,8.0
23612,403,141,6.0
23613,535,80,7.0
23614,972,96,7.0
23615,701,132,9.0
23616,617,43,10.0
23617,8,30,7.0
23618,624,172,9.0
23619,716,5,7.0
23620,465,166,8.0
23621,569,41,6.0
23622,348,125,8.0
23623,719,90,8.0
23624,178,158,7.0
23625,769,77,6.0
23626,366,135,8.0
23627,910,77,8.0
23628,419,53,8.0
23629,950,80,8.0
23630,372,146,8.0
23631,78,164,6.0
23632,233,54,7.0
23633,854,170,7.0
23634,114,25,6.0
23635,254,124,5.0
23636,714,137,5.0
23637,315,43,7.0
23638,999,140,7.0
23639,497,45,8.0
23640,688,159,7.0
23641,912,114,8.0
23642,451,45,7.0
23643,622,43,9.0
23644,453,119,7.0
23645,629,27,6.0
23646,670,50,8.0
23647,641,79,8.0
23648,279,117,5.0
23649,414,86,8.0
23650,458,77,8.0
23651,456,167,6.0
23652,701,131,6.0
23653,308,170,8.0
23654,719,24,7.0
23655,45,128,8.0
23656,877,97,8.0
23657,262,68,8.0
23658,939,29,9.0
23659,529,153,8.0
23660,688,84,6.0
23661,45,80,8.0
23662,770,19,8.0
23663,723,170,7.0
23664,412,42,7.0
23665,979,55,8.0
23666,467,91,7.0
23667,726,171,5.0
23668,505,97,7.0
23669,431,137,6.0
23670,652,39,8.0
23671,192,135,6.0
23672,783,97,8.0
23673,863,127,8.0
23674,42,170,9.0
23675,853,178,7.0
23676,939,91,7.0
23677,973,111,6.0
23678,547,79,5.0
23679,349,140,8.0
23680,776,46,8.0
23681,216,166,6.0
23682,651,49,5.0
23683,157,88,4.0
23684,675,20,7.0
23685,742,28,6.0
23686,546,152,6.0
23687,222,146,8.0
23688,236,45,7.0
23689,414,55,6.0
23690,636,29,7.0
23691,267,155,7.0
23692,326,77,6.0
23693,860,167,7.0
23694,384,85,8.0
23695,961,25,6.0
23696,26,164,7.0
23697,50,66,8.0
23698,397,80,10.0
23699,627,135,7.0
23700,242,2,7.0
23701,702,91,8.0
23702,141,20,6.0
23703,540,79,10.0
23704,667,138,9.0
23705,516,178,8.0
23706,585,97,9.0
23707,778,172,8.0
23708,12,160,7.0
23709,22,53,9.0
23710,993,146,9.0
23711,245,126,5.0
23712,612,146,9.0
23713,386,165,8.0
23714,580,3,7.0
23715,712,28,6.0
23716,177,5,8.0
23717,123,39,8.0
23718,355,81,7.0
23719,587,18,8.0
23720,357,172,8.0
23721,147,170,10.0
23722,538,12,9.0
23723,830,24,7.0
23724,277,24,8.0
23725,830,113,8.0
23726,336,141,7.0
23727,984,78,8.0
23728,428,135,9.0
23729,811,168,8.0
23730,858,2,7.0
23731,569,2,7.0
23732,429,26,7.0
23733,351,27,7.0
23734,293,3,8.0
23735,702,26,5.0
23736,740,43,8.0
23737,909,19,7.0
23738,675,24,7.0
23739,612,135,7.0
23740,751,10,7.0
23741,698,43,7.0
23742,774,82,5.0
23743,982,108,8.0
23744,478,29,6.0
23745,108,141,7.0
23746,147,144,7.0
23747,45,37,8.0
23748,318,167,8.0
23749,84,165,7.0
23750,716,167,8.0
23751,169,21,7.0
23752,402,145,7.0
23753,822,43,8.0
23754,171,96,7.0
23755,124,166,9.0
23756,8,46,7.0
23757,442,13,5.0
23758,792,64,8.0
23759,224,39,7.0
23760,671,42,8.0
23761,920,6,8.0
23762,449,165,8.0
23763,436,12,6.0
23764,706,112,7.0
23765,696,80,8.0
23766,360,152,6.0
23767,381,153,6.0
23768,915,63,7.0
23769,741,97,7.0
23770,855,177,8.0
23771,932,50,7.0
23772,269,50,8.0
23773,608,77,7.0
23774,549,177,6.0
23775,345,3,7.0
23776,14,165,6.0
23777,809,119,8.0
23778,14,97,8.0
23779,168,42,7.0
23780,759,172,10.0
23781,417,79,9.0
23782,35,135,8.0
23783,703,167,10.0
23784,57,167,8.0
23785,445,60,8.0
23786,723,178,10.0
23787,928,134,4.0
23788,605,172,9.0
23789,617,97,5.0
23790,750,177,8.0
23791,307,45,7.0
23792,874,86,8.0
23793,615,138,7.0
23794,773,136,6.0
23795,710,178,6.0
23796,442,11,6.0
23797,526,110,7.0
23798,840,167,8.0
23799,943,25,6.0
23800,769,53,8.0
23801,202,97,9.0
23802,442,141,8.0
23803,307,170,8.0
23804,31,78,5.0
23805,815,45,6.0
23806,900,85,7.0
23807,829,54,6.0
23808,87,169,8.0
23809,744,166,7.0
23810,844,112,8.0
23811,400,81,9.0
23812,343,165,9.0
23813,316,54,8.0
23814,336,111,7.0
23815,439,50,10.0
23816,98,164,8.0
23817,158,30,6.0
23818,906,54,6.0
23819,951,93,8.0
23820,578,135,6.0
23821,610,152,6.0
23822,760,130,6.0
23823,253,18,7.0
23824,977,41,6.0
23825,961,45,8.0
23826,693,77,5.0
23827,923,21,7.0
23828,982,83,9.0
23829,670,42,8.0
23830,601,14,5.0
23831,833,37,6.0
23832,550,79,8.0
23833,648,171,7.0
23834,271,164,9.0
23835,161,171,7.0
23836,560,178,8.0
23837,626,166,6.0
23838,499,46,9.0
23839,274,66,8.0
23840,270,146,8.0
23841,223,62,9.0
23842,570,3,6.0
23843,958,169,7.0
23844,952,164,9.0
23845,464,18,8.0
23846,370,25,6.0
23847,291,130,4.0
23848,31,86,8.0
23849,437,29,9.0
23850,75,167,9.0
23851,554,59,4.0
23852,374,138,9.0
23853,908,50,8.0
23854,788,167,7.0
23855,960,66,8.0
23856,127,55,8.0
23857,966,24,6.0
23858,659,14,8.0
23859,921,125,8.0
23860,811,26,6.0
23861,810,135,9.0
23862,26,160,6.0
23863,439,79,6.0
23864,627,45,8.0
23865,518,112,8.0
23866,998,98,8.0
23867,333,164,9.0
23868,466,159,8.0
23869,929,97,8.0
23870,343,140,8.0
23871,212,55,7.0
23872,244,136,8.0
23873,781,78,6.0
23874,977,118,7.0
23875,163,25,5.0
23876,897,84,6.0
23877,33,158,8.0
23878,411,32,9.0
23879,232,2,8.0
23880,977,114,10.0
23881,547,172,7.0
23882,156,14,7.0
23883,676,32,8.0
23884,253,146,7.0
23885,949,18,9.0
23886,259,43,9.0
23887,54,178,7.0
23888,157,55,8.0
23889,98,68,5.0
23890,777,133,8.0
23891,12,53,9.0
23892,59,172,8.0
23893,148,164,8.0
23894,219,29,6.0
23895,677,157,5.0
23896,488,133,6.0
23897,891,36,6.0
23898,935,118,5.0
23899,586,164,7.0
23900,778,18,6.0
23901,963,170,8.0
23902,868,98,7.0
23903,621,129,7.0
23904,553,78,5.0
23905,694,170,9.0
23906,282,80,8.0
23907,765,66,9.0
23908,107,81,8.0
23909,677,26,8.0
23910,946,150,6.0
23911,938,139,6.0
23912,216,55,9.0
23913,86,103,6.0
23914,763,90,8.0
23915,976,134,6.0
23916,330,12,7.0
23917,111,81,9.0
23918,607,45,8.0
23919,394,147,7.0
23920,431,141,9.0
23921,446,20,9.0
23922,111,42,7.0
23923,739,66,7.0
23924,142,45,6.0
23925,587,97,7.0
23926,289,135,7.0
23927,306,26,7.0
23928,115,170,8.0
23929,501,139,5.0
23930,880,68,7.0
23931,916,135,8.0
23932,854,79,6.0
23933,953,114,9.0
23934,767,80,9.0
23935,996,177,8.0
23936,610,178,8.0
23937,907,139,6.0
23938,158,12,8.0
23939,932,55,9.0
23940,92,97,8.0
23941,706,172,8.0
23942,198,178,8.0
23943,372,45,8.0
23944,318,26,7.0
23945,961,178,8.0
23946,436,77,9.0
23947,216,178,6.0
23948,289,43,8.0
23949,82,151,6.0
23950,852,177,6.0
23951,49,161,7.0
23952,388,97,8.0
23953,881,50,6.0
23954,491,83,6.0
23955,113,166,8.0
23956,246,138,9.0
23957,671,105,8.0
23958,622,4,5.0
23959,86,44,8.0
23960,599,91,6.0
23961,794,18,8.0
23962,626,167,8.0
23963,46,20,7.0
23964,146,146,8.0
23965,579,135,7.0
23966,108,165,7.0
23967,921,43,8.0
23968,818,146,8.0
23969,945,43,8.0
23970,285,5,5.0
23971,331,42,8.0
23972,820,120,7.0
23973,813,135,9.0
23974,522,66,8.0
23975,945,166,8.0
23976,233,77,8.0
23977,42,114,8.0
23978,560,50,6.0
23979,160,88,7.0
23980,984,77,8.0
23981,187,68,6.0
23982,144,106,7.0
23983,218,54,9.0
23984,772,12,5.0
23985,18,138,7.0
23986,294,50,7.0
23987,270,84,6.0
23988,516,20,7.0
23989,960,139,6.0
23990,985,41,8.0
23991,437,80,8.0
23992,962,77,9.0
23993,144,66,8.0
23994,770,48,5.0
23995,723,146,8.0
23996,991,20,7.0
23997,346,53,9.0
23998,496,170,9.0
23999,756,54,8.0
24000,432,79,7.0
24001,334,55,9.0
24002,971,170,10.0
24003,878,165,8.0
24004,279,84,6.0
24005,40,65,9.0
24006,108,43,8.0
24007,56,26,7.0
24008,925,54,8.0
24009,350,166,7.0
24010,787,20,7.0
24011,227,135,7.0
24012,702,97,8.0
24013,451,18,8.0
24014,389,125,8.0
24015,63,172,8.0
24016,315,153,7.0
24017,851,178,7.0
24018,525,114,9.0
24019,197,81,7.0
24020,573,55,8.0
24021,594,55,8.0
24022,603,80,7.0
24023,471,43,8.0
24024,17,144,6.0
24025,277,103,6.0
24026,776,144,4.0
24027,823,43,8.0
24028,9,43,6.0
24029,358,10,7.0
24030,662,18,8.0
24031,14,172,10.0
24032,868,52,6.0
24033,58,63,8.0
24034,848,178,8.0
24035,312,170,5.0
24036,43,159,7.0
24037,776,142,8.0
24038,811,153,8.0
24039,22,164,7.0
24040,796,49,5.0
24041,702,79,9.0
24042,291,79,6.0
24043,719,135,7.0
24044,807,177,7.0
24045,359,19,7.0
24046,8,79,8.0
24047,84,66,9.0
24048,609,166,9.0
24049,779,166,9.0
24050,146,64,9.0
24051,674,167,7.0
24052,87,63,7.0
24053,974,80,7.0
24054,139,97,8.0
24055,487,97,7.0
24056,265,140,8.0
24057,819,164,9.0
24058,344,18,8.0
24059,804,53,7.0
24060,974,79,8.0
24061,791,105,7.0
24062,236,169,8.0
24063,153,131,6.0
24064,615,110,7.0
24065,122,54,8.0
24066,155,170,8.0
24067,879,138,7.0
24068,927,154,6.0
24069,971,32,8.0
24070,716,147,9.0
24071,956,7,8.0
24072,518,166,7.0
24073,589,160,6.0
24074,329,128,6.0
24075,254,164,9.0
24076,663,97,9.0
24077,90,117,5.0
24078,238,11,6.0
24079,67,141,7.0
24080,94,168,8.0
24081,343,164,9.0
24082,754,164,8.0
24083,157,18,7.0
24084,462,164,8.0
24085,173,77,7.0
24086,791,55,10.0
24087,135,101,6.0
24088,957,18,7.0
24089,214,154,7.0
24090,797,97,8.0
24091,489,5,6.0
24092,92,18,7.0
24093,606,164,6.0
24094,542,136,7.0
24095,639,12,9.0
24096,943,170,7.0
24097,849,42,5.0
24098,282,136,8.0
24099,994,37,6.0
24100,7,55,8.0
24101,831,168,8.0
24102,754,60,8.0
24103,705,138,8.0
24104,958,43,9.0
24105,273,147,8.0
24106,242,86,8.0
24107,928,106,8.0
24108,198,46,7.0
24109,874,136,8.0
24110,757,115,8.0
24111,562,66,7.0
24112,331,7,7.0
24113,368,85,8.0
24114,798,2,5.0
24115,426,20,7.0
24116,561,169,6.0
24117,493,42,10.0
24118,46,42,8.0
24119,135,32,9.0
24120,556,136,8.0
24121,769,138,8.0
24122,885,112,8.0
24123,918,50,6.0
24124,868,172,7.0
24125,97,72,8.0
24126,199,45,8.0
24127,939,43,8.0
24128,674,85,7.0
24129,429,83,8.0
24130,26,84,7.0
24131,49,25,6.0
24132,966,97,8.0
24133,510,54,8.0
24134,387,54,7.0
24135,301,82,6.0
24136,718,77,7.0
24137,172,114,7.0
24138,577,46,7.0
24139,807,45,9.0
24140,787,135,9.0
24141,820,43,8.0
24142,723,91,7.0
24143,190,21,7.0
24144,244,53,9.0
24145,419,37,7.0
24146,930,170,8.0
24147,62,53,6.0
24148,596,97,6.0
24149,683,178,7.0
24150,731,132,5.0
24151,239,135,8.0
24152,805,81,9.0
24153,897,125,8.0
24154,79,79,8.0
24155,288,32,10.0
24156,673,28,8.0
24157,470,42,8.0
24158,74,131,6.0
24159,819,10,7.0
24160,132,128,6.0
24161,797,20,8.0
24162,517,170,9.0
24163,672,78,6.0
24164,443,55,7.0
24165,463,91,6.0
24166,406,170,8.0
24167,199,81,8.0
24168,502,32,9.0
24169,692,32,8.0
24170,209,32,8.0
24171,417,1,6.0
24172,876,112,10.0
24173,866,135,9.0
24174,659,32,8.0
24175,941,170,7.0
24176,614,45,8.0
24177,748,111,6.0
24178,997,12,8.0
24179,687,105,9.0
24180,752,11,8.0
24181,978,78,5.0
24182,156,97,9.0
24183,644,114,8.0
24184,289,7,8.0
24185,646,52,7.0
24186,734,135,7.0
24187,646,92,6.0
24188,514,177,8.0
24189,381,60,8.0
24190,28,110,5.0
24191,370,28,7.0
24192,816,172,8.0
24193,888,55,9.0
24194,922,10,4.0
24195,936,18,7.0
24196,760,111,8.0
24197,891,53,9.0
24198,255,172,9.0
24199,335,125,9.0
24200,961,20,7.0
24201,77,63,7.0
24202,683,80,7.0
24203,675,112,7.0
24204,660,48,5.0
24205,816,152,6.0
24206,143,86,6.0
24207,543,166,10.0
24208,512,53,8.0
24209,544,136,10.0
24210,267,147,8.0
24211,856,135,7.0
24212,981,28,7.0
24213,942,131,6.0
24214,839,84,7.0
24215,177,46,8.0
24216,641,139,7.0
24217,169,164,7.0
24218,622,119,8.0
24219,50,14,7.0
24220,543,112,9.0
24221,393,10,7.0
24222,400,2,7.0
24223,391,20,7.0
24224,768,158,8.0
24225,290,32,7.0
24226,7,111,7.0
24227,655,42,6.0
24228,320,158,8.0
24229,153,112,7.0
